household_id,crop_code,crop_name,crop_domain,disposition_share1_pct_unconfirmed,disposition_share2_pct_unconfirmed,disposition_share3_pct_unconfirmed,disposition_share4_pct_unconfirmed,disposition_share5_pct_unconfirmed,disposition_share6_pct_unconfirmed,disposition_total_check_pct,ph_saq07,storage_detail1_unconfirmed,storage_detail2_unconfirmed,storage_flag2_unconfirmed,storage_flag3_unconfirmed,storage_flag4_unconfirmed,storage_flag_unconfirmed,storage_qty1_unconfirmed,storage_qty1_unit_unconfirmed,storage_qty2_unconfirmed,storage_qty2_unit_unconfirmed,storage_qty3_unconfirmed,storage_qty3_unit_unconfirmed,storage_qty4_unconfirmed,storage_qty4_unit_unconfirmed,storage_qty5_unconfirmed,storage_qty5_unit_unconfirmed,storage_qty6_unconfirmed,storage_qty6_unit_unconfirmed,storage_qty7_unconfirmed,storage_qty7_unit_unconfirmed,loss_detail_a_unconfirmed,loss_detail_b_unconfirmed,loss_detail_c_unconfirmed,loss_detail_d_unconfirmed,loss_detail_e_unconfirmed,loss_detail_f_unconfirmed,loss_detail_g_unconfirmed,loss_detail_h_unconfirmed,loss_detail_i_unconfirmed,loss_detail_j_unconfirmed,loss_detail_k_unconfirmed,loss_detail_ka_unconfirmed,loss_detail_l_unconfirmed,loss_detail_la_unconfirmed,loss_detail_m_unconfirmed,loss_detail_ma_unconfirmed,loss_detail_n_unconfirmed,loss_detail_na_unconfirmed,loss_detail_o_unconfirmed,loss_detail_oa_unconfirmed,loss_detail_p_unconfirmed,loss_detail_pa_unconfirmed,loss_detail_q_unconfirmed,loss_detail_r_unconfirmed,loss_detail_s_unconfirmed,loss_detail_t_unconfirmed,loss_detail_u_unconfirmed,loss_detail_v_unconfirmed,loss_detail_w_unconfirmed,loss_detail_x_unconfirmed,loss_detail_y_unconfirmed,loss_detail_z_unconfirmed,loss_extra_a_unconfirmed,loss_extra_b_unconfirmed,loss_extra_c_unconfirmed,loss_extra_d_unconfirmed,loss_extra_e_unconfirmed,loss_extra_f_unconfirmed,loss_reason1_occurred,loss_reason1_qty,loss_reason1_unit,loss_reason2_occurred,loss_reason2_qty,loss_reason2_unit,loss_reason3_occurred,loss_reason3_qty,loss_reason3_unit,ph_saq07_loss,total_loss_qty,household_size,region,zone_code,woreda_code,is_rural,survey_year
7.170108880230102e+16,74,74.ENSET,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,3.0,9.0,6.0,4.0,4.0,9.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,2.0,150.0,1.0,0.0,,,,150.0,7.0,7.0,17.0,1.0,1.0,2021
7.170108880230105e+16,56,56.KALE,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,4.0,5.0,9.0,10.0,4.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,7.0,7.0,17.0,1.0,1.0,2021
7.170108880230105e+16,74,74.ENSET,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,7.0,7.0,17.0,1.0,1.0,2021
7.170108880230106e+16,1,1.BARLEY,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,2.0,6.0,4.0,11.0,2.0,6.0,4.0,7.0,2.0,6.0,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,12.0,7.0,17.0,1.0,1.0,2021
7.170108880230106e+16,52,52.CABBAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,7.0,17.0,1.0,1.0,2021
7.170108880230106e+16,53,53.CARROT,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,12.0,7.0,17.0,1.0,1.0,2021
7.170108880230106e+16,56,56.KALE,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,6.0,31.0,10.0,11.0,6.0,1.0,7.0,2.0,5.0,1.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,12.0,7.0,17.0,1.0,1.0,2021
7.170108880230106e+16,60,60.POTATOES,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,2.0,2.0,2.0,5.0,22.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,12.0,7.0,17.0,1.0,1.0,2021
7.170108880230106e+16,74,74.ENSET,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,2.0,24.0,2.0,4.0,6.0,24.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,12.0,7.0,17.0,1.0,1.0,2021
7.170108880230107e+16,15,15.FIELDPEAS,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,7.0,17.0,1.0,1.0,2021
7.170108880230107e+16,56,56.KALE,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,2.0,2.0,2.0,3.0,6.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,7.0,17.0,1.0,1.0,2021
7.170108880230107e+16,74,74.ENSET,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,2.0,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,7.0,17.0,1.0,1.0,2021
7.170108880230108e+16,1,1.BARLEY,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,5.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,2.0,100.0,1.0,0.0,,,0.0,,,,100.0,7.0,7.0,17.0,1.0,1.0,2021
7.170108880230108e+16,13,13.HORSE BEANS,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,5.0,1.0,2.0,3.0,6.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,7.0,7.0,17.0,1.0,1.0,2021
7.170108880230108e+16,56,56.KALE,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,4.0,2.0,6.0,4.0,6.0,3.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,7.0,7.0,17.0,1.0,1.0,2021
7.170108880230108e+16,74,74.ENSET,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,2.0,4.0,6.0,3.0,2.0,4.0,6.0,4.0,1.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,3.0,2.0,1.0,1.0,0.0,,,0.0,,,0.0,,,,,7.0,7.0,17.0,1.0,1.0,2021
7.1701088802301096e+16,13,13.HORSE BEANS,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,3.0,3.0,6.0,4.0,2.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,7.0,17.0,1.0,1.0,2021
7.1701088802301096e+16,56,56.KALE,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,3.0,36.0,11.0,13.0,3.0,27.0,11.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,7.0,17.0,1.0,1.0,2021
7.1701088802301096e+16,74,74.ENSET,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,3.0,8.0,8.0,10.0,6.0,6.0,7.0,5.0,1.0,3.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,7.0,17.0,1.0,1.0,2021
7.17010888023011e+16,13,13.HORSE BEANS,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,7.0,7.0,17.0,1.0,1.0,2021
7.17010888023011e+16,55,55.GARLIC,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,7.0,7.0,17.0,1.0,1.0,2021
7.17010888023011e+16,56,56.KALE,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,2.0,29.0,8.0,8.0,5.0,8.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,7.0,7.0,17.0,1.0,1.0,2021
7.17010888023011e+16,74,74.ENSET,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,1.0,24.0,3.0,4.0,5.0,12.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,7.0,7.0,17.0,1.0,1.0,2021
7.170108880230112e+16,56,56.KALE,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,3.0,7.0,17.0,1.0,1.0,2021
7.170108880230112e+16,74,74.ENSET,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,2.0,6.0,4.0,8.0,3.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2.0,0.0,,0.0,,,0.0,,,0.0,,,,,3.0,7.0,17.0,1.0,1.0,2021
7.170408880090201e+16,2,2.MAIZE,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,5.0,6.0,1.0,1.0,4.0,8.0,1.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,10.0,7.0,17.0,4.0,1.0,2021
7.170408880090201e+16,13,13.HORSE BEANS,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,4.0,6.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,10.0,7.0,17.0,4.0,1.0,2021
7.170408880090201e+16,42,42.BANANAS,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,1.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,,3.0,,4.0,,1.0,,1.0,,3.0,,,,,,,,,,,,0.0,,0.0,,0.0,,3.0,120.0,6.0,5.0,100.0,8.0,0.0,,,,220.0,10.0,7.0,17.0,4.0,1.0,2021
7.170408880090201e+16,46,46.MANGOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,7.0,17.0,4.0,1.0,2021
7.170408880090201e+16,62,62.SWEETPOTATO,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,1.0,30.0,10.0,0.0,,,,30.0,10.0,7.0,17.0,4.0,1.0,2021
7.170408880090201e+16,64,64.GODERE,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,2.0,80.0,5.0,3.0,90.0,7.0,2.0,80.0,1.0,,250.0,10.0,7.0,17.0,4.0,1.0,2021
7.170408880090201e+16,72,72.COFFEE,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,6.0,9.0,5.0,18.0,14.0,9.0,5.0,19.0,4.0,1.0,1.0,,3.0,,2.0,,1.0,,1.0,,4.0,,,,,,,,,,,,0.0,,0.0,,0.0,,4.0,80.0,3.0,4.0,120.0,5.0,1.0,200.0,1.0,,400.0,10.0,7.0,17.0,4.0,1.0,2021
7.170408880090201e+16,74,74.ENSET,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,4.0,3.0,1.0,5.0,2.0,3.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,6.0,150.0,7.0,0.0,,,,150.0,10.0,7.0,17.0,4.0,1.0,2021
7.170408880090201e+16,76,76.SUGARCANE,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,1.0,30.0,1.0,1.0,30.0,1.0,0.0,,,,60.0,10.0,7.0,17.0,4.0,1.0,2021
7.170408880090201e+16,84,84.AVOCADOS,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,6.0,2.0,1.0,2.0,7.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,10.0,7.0,17.0,4.0,1.0,2021
7.1704088800902024e+16,2,2.MAIZE,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,7.0,17.0,4.0,1.0,2021
7.1704088800902024e+16,6,6.SORGHUM,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,2.0,2.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,7.0,17.0,4.0,1.0,2021
7.1704088800902024e+16,7,7.TEFF,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,2.0,2.0,3.0,8.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,7.0,17.0,4.0,1.0,2021
7.1704088800902024e+16,13,13.HORSE BEANS,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,6.0,4.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,7.0,17.0,4.0,1.0,2021
7.1704088800902024e+16,19,19.REDKIDENY BEANS,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,7.0,17.0,4.0,1.0,2021
7.1704088800902024e+16,42,42.BANANAS,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,4.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,7.0,17.0,4.0,1.0,2021
7.1704088800902024e+16,62,62.SWEETPOTATO,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,2.0,7.0,2.0,3.0,4.0,9.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,7.0,17.0,4.0,1.0,2021
7.1704088800902024e+16,64,64.GODERE,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,3.0,10.0,2.0,5.0,2.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,7.0,17.0,4.0,1.0,2021
7.1704088800902024e+16,72,72.COFFEE,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,4.0,8.0,4.0,12.0,8.0,8.0,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,7.0,17.0,4.0,1.0,2021
7.1704088800902024e+16,74,74.ENSET,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,3.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,7.0,17.0,4.0,1.0,2021
7.1704088800902024e+16,76,76.SUGARCANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,17.0,4.0,1.0,2021
7.1704088800902024e+16,84,84.AVOCADOS,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,5.0,2.0,2.0,4.0,6.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,7.0,17.0,4.0,1.0,2021
7.170408880090204e+16,2,2.MAIZE,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,3.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,7.0,17.0,4.0,1.0,2021
7.170408880090204e+16,6,6.SORGHUM,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,6.0,2.0,2.0,7.0,11.0,2.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,7.0,17.0,4.0,1.0,2021
7.170408880090204e+16,7,7.TEFF,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,3.0,1.0,2.0,5.0,5.0,1.0,3.0,6.0,6.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,7.0,17.0,4.0,1.0,2021
7.170408880090204e+16,13,13.HORSE BEANS,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,3.0,1.0,1.0,3.0,6.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,7.0,17.0,4.0,1.0,2021
7.170408880090204e+16,42,42.BANANAS,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,8.0,8.0,3.0,3.0,6.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,7.0,17.0,4.0,1.0,2021
7.170408880090204e+16,64,64.GODERE,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,2.0,14.0,2.0,4.0,10.0,11.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,7.0,17.0,4.0,1.0,2021
7.170408880090204e+16,72,72.COFFEE,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,6.0,2.0,6.0,8.0,4.0,2.0,4.0,6.0,3.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,7.0,17.0,4.0,1.0,2021
7.170408880090204e+16,74,74.ENSET,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,2.0,9.0,2.0,10.0,8.0,7.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,7.0,17.0,4.0,1.0,2021
7.170408880090204e+16,76,76.SUGARCANE,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,3.0,2.0,1.0,2.0,6.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,7.0,17.0,4.0,1.0,2021
7.170408880090205e+16,2,2.MAIZE,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,6.0,2.0,4.0,8.0,10.0,2.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,7.0,17.0,4.0,1.0,2021
7.170408880090205e+16,7,7.TEFF,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,6.0,3.0,6.0,9.0,5.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,7.0,17.0,4.0,1.0,2021
7.170408880090205e+16,13,13.HORSE BEANS,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,6.0,2.0,2.0,8.0,5.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,7.0,17.0,4.0,1.0,2021
7.170408880090205e+16,19,19.REDKIDENY BEANS,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,7.0,17.0,4.0,1.0,2021
7.170408880090205e+16,42,42.BANANAS,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,6.0,9.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,7.0,17.0,4.0,1.0,2021
7.170408880090205e+16,62,62.SWEETPOTATO,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,6.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,7.0,17.0,4.0,1.0,2021
7.170408880090205e+16,64,64.GODERE,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,6.0,12.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,7.0,17.0,4.0,1.0,2021
7.170408880090205e+16,71,71.CHAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,17.0,4.0,1.0,2021
7.170408880090205e+16,72,72.COFFEE,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,4.0,4.0,2.0,5.0,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,7.0,17.0,4.0,1.0,2021
7.170408880090205e+16,74,74.ENSET,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,3.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,7.0,17.0,4.0,1.0,2021
7.170408880090205e+16,84,84.AVOCADOS,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,2.0,1.0,3.0,6.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,7.0,17.0,4.0,1.0,2021
7.170408880090206e+16,2,2.MAIZE,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,2.0,2.0,3.0,8.0,10.0,2.0,3.0,8.0,6.0,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,7.0,17.0,4.0,1.0,2021
7.170408880090206e+16,7,7.TEFF,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,2.0,2.0,5.0,12.0,10.0,2.0,4.0,12.0,6.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,4.0,2.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,7.0,17.0,4.0,1.0,2021
7.170408880090206e+16,13,13.HORSE BEANS,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,7.0,5.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,7.0,17.0,4.0,1.0,2021
7.170408880090206e+16,37,37.GINGER,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,4.0,5.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,7.0,17.0,4.0,1.0,2021
7.170408880090206e+16,42,42.BANANAS,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,10.0,6.0,5.0,8.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,7.0,17.0,4.0,1.0,2021
7.170408880090206e+16,46,46.MANGOS,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,7.0,17.0,4.0,1.0,2021
7.170408880090206e+16,64,64.GODERE,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,7.0,17.0,4.0,1.0,2021
7.170408880090206e+16,72,72.COFFEE,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,6.0,7.0,3.0,9.0,15.0,5.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,7.0,17.0,4.0,1.0,2021
7.170408880090206e+16,74,74.ENSET,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,2.0,4.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,7.0,17.0,4.0,1.0,2021
7.170408880090206e+16,76,76.SUGARCANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,17.0,4.0,1.0,2021
