household_id,crop_code,crop_name,crop_domain,disposition_share1_pct_unconfirmed,disposition_share2_pct_unconfirmed,disposition_share3_pct_unconfirmed,disposition_share4_pct_unconfirmed,disposition_share5_pct_unconfirmed,disposition_share6_pct_unconfirmed,disposition_total_check_pct,ph_saq07,storage_detail1_unconfirmed,storage_detail2_unconfirmed,storage_flag2_unconfirmed,storage_flag3_unconfirmed,storage_flag4_unconfirmed,storage_flag_unconfirmed,storage_qty1_unconfirmed,storage_qty1_unit_unconfirmed,storage_qty2_unconfirmed,storage_qty2_unit_unconfirmed,storage_qty3_unconfirmed,storage_qty3_unit_unconfirmed,storage_qty4_unconfirmed,storage_qty4_unit_unconfirmed,storage_qty5_unconfirmed,storage_qty5_unit_unconfirmed,storage_qty6_unconfirmed,storage_qty6_unit_unconfirmed,storage_qty7_unconfirmed,storage_qty7_unit_unconfirmed,loss_detail_a_unconfirmed,loss_detail_b_unconfirmed,loss_detail_c_unconfirmed,loss_detail_d_unconfirmed,loss_detail_e_unconfirmed,loss_detail_f_unconfirmed,loss_detail_g_unconfirmed,loss_detail_h_unconfirmed,loss_detail_i_unconfirmed,loss_detail_j_unconfirmed,loss_detail_k_unconfirmed,loss_detail_ka_unconfirmed,loss_detail_l_unconfirmed,loss_detail_la_unconfirmed,loss_detail_m_unconfirmed,loss_detail_ma_unconfirmed,loss_detail_n_unconfirmed,loss_detail_na_unconfirmed,loss_detail_o_unconfirmed,loss_detail_oa_unconfirmed,loss_detail_p_unconfirmed,loss_detail_pa_unconfirmed,loss_detail_q_unconfirmed,loss_detail_r_unconfirmed,loss_detail_s_unconfirmed,loss_detail_t_unconfirmed,loss_detail_u_unconfirmed,loss_detail_v_unconfirmed,loss_detail_w_unconfirmed,loss_detail_x_unconfirmed,loss_detail_y_unconfirmed,loss_detail_z_unconfirmed,loss_extra_a_unconfirmed,loss_extra_b_unconfirmed,loss_extra_c_unconfirmed,loss_extra_d_unconfirmed,loss_extra_e_unconfirmed,loss_extra_f_unconfirmed,loss_reason1_occurred,loss_reason1_qty,loss_reason1_unit,loss_reason2_occurred,loss_reason2_qty,loss_reason2_unit,loss_reason3_occurred,loss_reason3_qty,loss_reason3_unit,ph_saq07_loss,total_loss_qty,household_size,region_code,zone_code,woreda_code,is_rural
6030304202046,24.0,GROUND NUTS,field_crop,20.0,10.0,70.0,0.0,0.0,0.0,100.0,1.0,,,2.0,2.0,2.0,1.0,19.0,3.0,0.0,260.0,5.0,4.0,0.0,230.0,,,100.0,0.0,3.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,5.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202046,25.0,NUEG,field_crop,10.0,5.0,85.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,6.0,3.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202046,37.0,GINGER,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202046,38.0,RED PEPPER,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,2,6,3,3,1
6030304202046,42.0,BANANAS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202046,46.0,MANGOS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202046,51.0,BEER ROOT,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,3,3,1
6030304202046,58.0,ONION,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,1.0,,2,6,3,3,1
6030304202046,62.0,SWEET POTATO,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,2,6,3,3,1
6030304202046,65.0,GUAVA,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,3,3,1
6030304202046,123.0,OTHER VEGETABLE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202055,2.0,MAIZE,field_crop,95.0,5.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,5.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,1,6,3,3,1
6030304202055,7.0,TEFF,field_crop,95.0,0.0,5.0,0.0,0.0,0.0,100.0,1.0,,,2.0,2.0,2.0,1.0,12.0,4.0,0.0,140.0,27.0,4.0,0.0,130.0,,,80.0,0.0,4.0,5.0,2.0,4.0,9.0,11.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,1,6,3,3,1
6030304202055,25.0,NUEG,field_crop,25.0,0.0,75.0,0.0,0.0,0.0,100.0,1.0,,,2.0,2.0,2.0,1.0,10.0,4.0,0.0,200.0,25.0,4.0,0.0,190.0,,,60.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,1,6,3,3,1
6030304202055,38.0,RED PEPPER,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,3.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,1,6,3,3,1
6030304202055,46.0,MANGOS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,1,6,3,3,1
6030304202055,62.0,SWEET POTATO,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,1,6,3,3,1
6030304202064,2.0,MAIZE,field_crop,60.0,10.0,30.0,0.0,0.0,0.0,100.0,1.0,,,1.0,2.0,2.0,1.0,25.0,2.0,2.0,450.0,10.0,3.0,2.0,170.0,,,250.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202064,3.0,MILLET,field_crop,90.0,10.0,0.0,0.0,0.0,0.0,100.0,1.0,5.0,25.0,2.0,2.0,1.0,1.0,14.0,3.0,0.0,280.0,29.0,3.0,0.0,270.0,,,35.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,6.0,1.0,5.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202064,6.0,SORGHUM,field_crop,90.0,10.0,0.0,0.0,0.0,0.0,100.0,1.0,5.0,10.0,2.0,2.0,1.0,1.0,25.0,4.0,0.0,320.0,10.0,5.0,0.0,300.0,,,150.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202064,7.0,TEFF,field_crop,95.0,5.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,2.0,1.0,2.0,8.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,6.0,1.0,3.0,2.0,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202064,18.0,SOYA BEANS,field_crop,60.0,10.0,30.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202064,38.0,RED PEPPER,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202064,42.0,BANANAS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202064,46.0,MANGOS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202064,65.0,GUAVA,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202064,71.0,CHAT,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2,6,3,3,1
6030304202064,72.0,COFFEE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,3,3,1
6030304202064,76.0,SUGAR CANE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2,6,3,3,1
6030304202073,2.0,MAIZE,field_crop,95.0,5.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,5.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,6,3,3,1
6030304202073,3.0,MILLET,field_crop,80.0,10.0,10.0,0.0,0.0,0.0,100.0,1.0,3.0,10.0,2.0,2.0,1.0,1.0,7.0,3.0,0.0,360.0,22.0,3.0,0.0,350.0,,,110.0,0.0,3.0,3.0,3.0,6.0,15.0,14.0,6.0,6.0,15.0,13.0,15.0,5.0,12.0,,13.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,8.0,1.0,4.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,3.0,,5,6,3,3,1
6030304202073,6.0,SORGHUM,field_crop,95.0,5.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,3.0,5.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,4.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,6,3,3,1
6030304202073,7.0,TEFF,field_crop,80.0,10.0,10.0,0.0,0.0,0.0,100.0,1.0,,,2.0,2.0,2.0,1.0,28.0,3.0,0.0,200.0,13.0,4.0,0.0,190.0,,,100.0,0.0,3.0,4.0,2.0,4.0,9.0,9.0,7.0,3.0,9.0,9.0,5.0,1.0,4.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,6.0,1.0,3.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,2.0,,5,6,3,3,1
6030304202073,11.0,CHICK PEAS,field_crop,90.0,10.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,5,6,3,3,1
6030304202073,18.0,SOYA BEANS,field_crop,90.0,10.0,0.0,0.0,0.0,0.0,100.0,1.0,9.0,10.0,2.0,2.0,1.0,1.0,23.0,2.0,0.0,380.0,8.0,3.0,0.0,360.0,,,170.0,0.0,2.0,3.0,1.0,2.0,6.0,3.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,6.0,2.0,3.0,2.0,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,6,3,3,1
6030304202073,23.0,LINESEED,field_crop,95.0,5.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5,6,3,3,1
6030304202073,25.0,NUEG,field_crop,95.0,5.0,0.0,0.0,0.0,0.0,100.0,1.0,4.0,10.0,2.0,2.0,1.0,1.0,24.0,3.0,0.0,180.0,9.0,4.0,0.0,170.0,,,70.0,0.0,3.0,4.0,1.0,1.0,4.0,2.0,5.0,1.0,4.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,6,3,3,1
6030304202073,38.0,RED PEPPER,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,6,3,3,1
6030304202073,46.0,MANGOS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,6,3,3,1
6030304202073,61.0,PUMPKINS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,3,3,1
6030304202073,62.0,SWEET POTATO,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,1.0,,5,6,3,3,1
6030304202073,71.0,CHAT,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,3,3,1
6030304202082,2.0,MAIZE,field_crop,90.0,10.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,9.0,2.0,1.0,3.0,2.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,7,6,3,3,1
6030304202082,3.0,MILLET,field_crop,90.0,10.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,6.0,2.0,2.0,4.0,5.0,5.0,2.0,2.0,,6.0,,0.0,,,,,,,,,,,,,,,,,,8.0,1.0,5.0,2.0,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7,6,3,3,1
6030304202082,6.0,SORGHUM,field_crop,90.0,10.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,9.0,15.0,6.0,4.0,9.0,16.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,3.0,,7,6,3,3,1
6030304202082,7.0,TEFF,field_crop,70.0,10.0,20.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,10.0,17.0,6.0,5.0,10.0,20.0,15.0,4.0,6.0,,14.0,,0.0,,,,,,,,,,,,,,,,,,10.0,1.0,4.0,2.0,0.0,,0.0,,,0.0,,,0.0,,,3.0,,7,6,3,3,1
6030304202082,11.0,CHICK PEAS,field_crop,95.0,5.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,,4.0,,0.0,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7,6,3,3,1
6030304202082,18.0,SOYA BEANS,field_crop,50.0,10.0,40.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7,6,3,3,1
6030304202082,23.0,LINESEED,field_crop,95.0,5.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,5.0,2.0,1.0,1.0,6.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7,6,3,3,1
6030304202082,25.0,NUEG,field_crop,10.0,5.0,85.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,3.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7,6,3,3,1
6030304202082,38.0,RED PEPPER,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,4.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,7,6,3,3,1
6030304202082,46.0,MANGOS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7,6,3,3,1
6030304202082,61.0,PUMPKINS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,3,3,1
6030304202082,62.0,SWEET POTATO,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7,6,3,3,1
6030304202082,71.0,CHAT,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7,6,3,3,1
6030304202082,72.0,COFFEE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,3,3,1
6030304202082,75.0,GESHO,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,3,3,1
6030500102007,2.0,MAIZE,field_crop,30.0,0.0,70.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,7.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,8.0,,1.0,,2.0,,5.0,,,,,,,,,,,,1.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,7,6,3,5,0
6030500102007,6.0,SORGHUM,field_crop,90.0,5.0,5.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,,7.0,,4.0,,0.0,,0.0,,0.0,,,,,,,,,,,,1.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7,6,3,5,0
6030500102007,18.0,SOYA BEANS,field_crop,10.0,10.0,80.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,7.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,,7.0,,4.0,,1.0,,3.0,,5.0,,,,,,,,,,,,2.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7,6,3,5,0
6030500102007,23.0,LINESEED,field_crop,5.0,5.0,90.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,4.0,,1.0,,2.0,,2.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7,6,3,5,0
6030500102007,38.0,RED PEPPER,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,7,6,3,5,0
6030500102007,42.0,BANANAS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,7,6,3,5,0
6030500102007,48.0,PAPAYA,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,3,5,0
6030500102007,71.0,CHAT,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,7,6,3,5,0
6030500102007,72.0,COFFEE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,7,6,3,5,0
6030500102007,76.0,SUGAR CANE,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,7,6,3,5,0
6030500102024,2.0,MAIZE,field_crop,90.0,10.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,2.0,,5,6,3,5,0
6030500102024,3.0,MILLET,field_crop,50.0,10.0,40.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,12.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,1.0,,5,6,3,5,0
6030500102024,7.0,TEFF,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,300.0,5.0,0.0,,,0.0,,,1.0,300.0,5,6,3,5,0
6030500102024,18.0,SOYA BEANS,field_crop,90.0,10.0,0.0,0.0,0.0,0.0,100.0,1.0,,,,,,1.0,28.0,3.0,1.0,570.0,,,,,,,100.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,5,6,3,5,0
6030500102024,25.0,NUEG,field_crop,5.0,5.0,90.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,12.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,60.0,3.0,0.0,,,0.0,,,1.0,60.0,5,6,3,5,0
6030500102024,38.0,RED PEPPER,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,5,6,3,5,0
6030500102041,2.0,MAIZE,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5,6,3,5,0
6030500102041,42.0,BANANAS,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,3,5,0
6030500102041,48.0,PAPAYA,garden_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,3,5,0
