household_id,crop_code,crop_name,crop_domain,disposition_share1_pct_unconfirmed,disposition_share2_pct_unconfirmed,disposition_share3_pct_unconfirmed,disposition_share4_pct_unconfirmed,disposition_share5_pct_unconfirmed,disposition_share6_pct_unconfirmed,disposition_total_check_pct,ph_saq07,storage_detail1_unconfirmed,storage_detail2_unconfirmed,storage_flag2_unconfirmed,storage_flag3_unconfirmed,storage_flag4_unconfirmed,storage_flag_unconfirmed,storage_qty1_unconfirmed,storage_qty1_unit_unconfirmed,storage_qty2_unconfirmed,storage_qty2_unit_unconfirmed,storage_qty3_unconfirmed,storage_qty3_unit_unconfirmed,storage_qty4_unconfirmed,storage_qty4_unit_unconfirmed,storage_qty5_unconfirmed,storage_qty5_unit_unconfirmed,storage_qty6_unconfirmed,storage_qty6_unit_unconfirmed,storage_qty7_unconfirmed,storage_qty7_unit_unconfirmed,loss_detail_a_unconfirmed,loss_detail_b_unconfirmed,loss_detail_c_unconfirmed,loss_detail_d_unconfirmed,loss_detail_e_unconfirmed,loss_detail_f_unconfirmed,loss_detail_g_unconfirmed,loss_detail_h_unconfirmed,loss_detail_i_unconfirmed,loss_detail_j_unconfirmed,loss_detail_k_unconfirmed,loss_detail_ka_unconfirmed,loss_detail_l_unconfirmed,loss_detail_la_unconfirmed,loss_detail_m_unconfirmed,loss_detail_ma_unconfirmed,loss_detail_n_unconfirmed,loss_detail_na_unconfirmed,loss_detail_o_unconfirmed,loss_detail_oa_unconfirmed,loss_detail_p_unconfirmed,loss_detail_pa_unconfirmed,loss_detail_q_unconfirmed,loss_detail_r_unconfirmed,loss_detail_s_unconfirmed,loss_detail_t_unconfirmed,loss_detail_u_unconfirmed,loss_detail_v_unconfirmed,loss_detail_w_unconfirmed,loss_detail_x_unconfirmed,loss_detail_y_unconfirmed,loss_detail_z_unconfirmed,loss_extra_a_unconfirmed,loss_extra_b_unconfirmed,loss_extra_c_unconfirmed,loss_extra_d_unconfirmed,loss_extra_e_unconfirmed,loss_extra_f_unconfirmed,loss_reason1_occurred,loss_reason1_qty,loss_reason1_unit,loss_reason2_occurred,loss_reason2_qty,loss_reason2_unit,loss_reason3_occurred,loss_reason3_qty,loss_reason3_unit,ph_saq07_loss,total_loss_qty,household_size,region,zone_code,woreda_code,is_rural,survey_year
41606088800702105,11,11.CHICKPEAS,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,0.0,,2.0,200.0,2.0,0.0,,,3.0,300.0,4.0,,500.0,4.0,4.0,16.0,6.0,1,2021
41606088800702105,16,16.VETCH,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,1.0,2.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,16.0,6.0,1,2021
41606088800702117,2,2.MAIZE,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,4.0,4.0,8.0,4.0,7.0,3.0,7.0,6.0,3.0,3.0,,7.0,,5.0,,2.0,,1.0,,3.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,10.0,4.0,16.0,6.0,1,2021
41606088800702117,7,7.TEFF,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,3.0,9.0,8.0,22.0,6.0,7.0,6.0,18.0,9.0,11.0,7.0,,23.0,,16.0,,8.0,,6.0,,15.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,10.0,4.0,16.0,6.0,1,2021
41606088800702117,8,8.WHEAT,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,2.0,4.0,4.0,13.0,4.0,6.0,4.0,12.0,6.0,6.0,4.0,,15.0,,11.0,,5.0,,4.0,,11.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,10.0,4.0,16.0,6.0,1,2021
41606088800702117,11,11.CHICKPEAS,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,3.0,9.0,6.0,19.0,6.0,7.0,6.0,15.0,9.0,9.0,6.0,,19.0,,18.0,,8.0,,5.0,,15.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,10.0,4.0,16.0,6.0,1,2021
41606088800702117,51,51.BEERROOT,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,2.0,2.0,1.0,4.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,10.0,4.0,16.0,6.0,1,2021
41606088800702117,53,53.CARROT,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,4.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,10.0,4.0,16.0,6.0,1,2021
41606088800702117,55,55.GARLIC,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,4.0,2.0,2.0,7.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,10.0,4.0,16.0,6.0,1,2021
41701088800105001,2,2.MAIZE,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,2.0,4.0,8.0,8.0,4.0,7.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,4.0,120.0,3.0,0.0,,,0.0,,,,120.0,5.0,4.0,17.0,1.0,1,2021
41701088800105001,7,7.TEFF,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,2.0,4.0,7.0,2.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,1.0,1,2021
41701088800105011,2,2.MAIZE,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,1.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,,4.0,,4.0,,3.0,,4.0,,4.0,,,,,,,,,,,,2.0,6.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,4.0,17.0,1.0,1,2021
41701088800105011,3,3.MILLET,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,,4.0,,4.0,,2.0,,4.0,,4.0,,,,,,,,,,,,3.0,9.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,4.0,17.0,1.0,1,2021
41701088800105011,12,12.HARICOTBEANS,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,,3.0,,4.0,,2.0,,3.0,,3.0,,,,,,,,,,,,2.0,6.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,4.0,17.0,1.0,1,2021
41701088800105021,2,2.MAIZE,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,2.0,2.0,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,1.0,1,2021
41701088800105021,74,74.ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,17.0,1.0,1,2021
41701088800105031,2,2.MAIZE,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,6.0,4.0,7.0,10.0,12.0,4.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,16.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,1.0,1,2021
41701088800105031,3,3.MILLET,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,3.0,2.0,3.0,5.0,6.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,1.0,1,2021
41701088800105031,7,7.TEFF,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,3.0,2.0,3.0,4.0,6.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,1.0,1,2021
41701088800105031,12,12.HARICOTBEANS,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,3.0,2.0,3.0,3.0,6.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,1.0,1,2021
41701088800105031,74,74.ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,17.0,1.0,1,2021
41701088800105041,2,2.MAIZE,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,1.0,5.0,6.0,5.0,3.0,5.0,6.0,5.0,4.0,5.0,6.0,,5.0,,,,,,,,,,,,,,,,,,,,3.0,12.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,1.0,1,2021
41701088800105041,7,7.TEFF,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,1.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,1.0,1,2021
41701088800105041,12,12.HARICOTBEANS,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,,5.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,1.0,1,2021
41701088800105041,56,56.KALE,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,1.0,1,2021
41701088800105051,2,2.MAIZE,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,2.0,7.0,7.0,10.0,2.0,1.0,4.0,5.0,3.0,1.0,3.0,,5.0,,4.0,,1.0,,4.0,,5.0,,,,,,,,,,,,4.0,2.0,6.0,4.0,0.0,,2.0,40.0,2.0,2.0,20.0,1.0,0.0,,,,60.0,13.0,4.0,17.0,1.0,1,2021
41701088800105051,7,7.TEFF,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,1.0,4.0,4.0,6.0,2.0,4.0,4.0,6.0,3.0,4.0,4.0,,6.0,,4.0,,4.0,,4.0,,6.0,,,,,,,,,,,,0.0,,0.0,,0.0,,2.0,120.0,2.0,0.0,,,0.0,,,,120.0,13.0,4.0,17.0,1.0,1,2021
41701088800105051,12,12.HARICOTBEANS,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,1.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,,5.0,,4.0,,1.0,,4.0,,5.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,13.0,4.0,17.0,1.0,1,2021
41701088800105061,2,2.MAIZE,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,4.0,4.0,6.0,2.0,4.0,4.0,6.0,3.0,4.0,4.0,,6.0,,,,,,,,,,,,,,,,,,,,3.0,9.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,4.0,17.0,1.0,1,2021
41701088800105061,3,3.MILLET,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,5.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,4.0,17.0,1.0,1,2021
41701088800105061,6,6.SORGHUM,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,4.0,17.0,1.0,1,2021
41701088800105061,12,12.HARICOTBEANS,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,4.0,17.0,1.0,1,2021
41701088800105071,2,2.MAIZE,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,1.0,7.0,6.0,5.0,2.0,6.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,4.0,17.0,1.0,1,2021
41701088800105071,12,12.HARICOTBEANS,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,1.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,4.0,17.0,1.0,1,2021
41701088800105071,56,56.KALE,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,4.0,17.0,1.0,1,2021
41701088800105071,81,81.RUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,17.0,1.0,1,2021
41701088800105081,2,2.MAIZE,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,1.0,2.0,3.0,6.0,2.0,2.0,3.0,6.0,3.0,2.0,3.0,,6.0,,4.0,,2.0,,3.0,,6.0,,,,,,,,,,,,5.0,10.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,10.0,4.0,17.0,1.0,1,2021
41701088800105081,3,3.MILLET,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,1.0,1.0,5.0,4.0,2.0,1.0,5.0,4.0,3.0,1.0,5.0,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,10.0,4.0,17.0,1.0,1,2021
41701088800105081,7,7.TEFF,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,2.0,4.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,,4.0,,5.0,,1.0,,2.0,,4.0,,,,,,,,,,,,0.0,,0.0,,0.0,,2.0,200.0,2.0,0.0,,,0.0,,,,200.0,10.0,4.0,17.0,1.0,1,2021
41701088800105081,12,12.HARICOTBEANS,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,1.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,1.0,4.0,,4.0,,4.0,,1.0,,4.0,,4.0,,,,,,,,,,,,2.0,5.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,10.0,4.0,17.0,1.0,1,2021
41701088800105090,2,2.MAIZE,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,6.0,3.0,4.0,,4.0,,3.0,,3.0,,4.0,,4.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,1.0,1,2021
41701088800105090,12,12.HARICOTBEANS,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,6.0,2.0,3.0,,3.0,,3.0,,2.0,,3.0,,3.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,1.0,1,2021
41701088800105090,74,74.ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,17.0,1.0,1,2021
41701088800105093,2,2.MAIZE,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,2.0,9.0,9.0,12.0,4.0,8.0,8.0,9.0,7.0,7.0,7.0,,8.0,,10.0,,7.0,,7.0,,8.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,13.0,4.0,17.0,1.0,1,2021
41701088800105093,12,12.HARICOTBEANS,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,,4.0,,5.0,,3.0,,4.0,,4.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,13.0,4.0,17.0,1.0,1,2021
41701088800105093,42,42.BANANAS,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,,3.0,,4.0,,1.0,,2.0,,3.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,13.0,4.0,17.0,1.0,1,2021
41701088800105093,74,74.ENSET,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,1.0,2.0,6.0,3.0,1.0,2.0,6.0,7.0,2.0,3.0,,6.0,,4.0,,2.0,,3.0,,6.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,13.0,4.0,17.0,1.0,1,2021
41701088800105094,12,12.HARICOTBEANS,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,1.0,2.0,2.0,5.0,2.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,1.0,1,2021
41701088800105094,74,74.ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,17.0,1.0,1,2021
41701088800105094,99,99.OTHER LAND USE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,17.0,1.0,1,2021
41704088803702012,74,74.ENSET,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,2.0,2.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,4.0,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,4.0,1,2021
41704088803702030,2,2.MAIZE,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,4.0,1,2021
41704088803702030,52,52.CABBAGE,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,2.0,2.0,3.0,6.0,2.0,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,4.0,1,2021
41704088803702030,56,56.KALE,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,1.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,4.0,1,2021
41704088803702048,2,2.MAIZE,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,13.0,4.0,17.0,4.0,1,2021
41704088803702048,52,52.CABBAGE,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,13.0,4.0,17.0,4.0,1,2021
41704088803702048,56,56.KALE,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,4.0,8.0,5.0,8.0,8.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,13.0,4.0,17.0,4.0,1,2021
41704088803702048,74,74.ENSET,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,4.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,7.0,0.0,,0.0,,,0.0,,,0.0,,,,,13.0,4.0,17.0,4.0,1,2021
41704088803702066,2,2.MAIZE,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,4.0,1,2021
41704088803702066,52,52.CABBAGE,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,1.0,3.0,5.0,4.0,2.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,4.0,1,2021
41704088803702066,53,53.CARROT,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,2.0,200.0,2.0,0.0,,,0.0,,,,200.0,5.0,4.0,17.0,4.0,1,2021
41704088803702066,56,56.KALE,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,1.0,3.0,4.0,5.0,1.0,4.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,4.0,1,2021
41704088803702066,60,60.POTATOES,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,,0.0,,4.0,200.0,1.0,0.0,,,0.0,,,,200.0,5.0,4.0,17.0,4.0,1,2021
41704088803702066,74,74.ENSET,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,2.0,4.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,4.0,1,2021
41704088803702084,52,52.CABBAGE,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,1.0,6.0,3.0,1.0,2.0,6.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,4.0,1,2021
41704088803702084,53,53.CARROT,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,,4.0,,4.0,,1.0,,1.0,,4.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,4.0,1,2021
41704088803702084,56,56.KALE,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,1.0,4.0,3.0,1.0,4.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,4.0,1,2021
41704088803702084,74,74.ENSET,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,2.0,7.0,8.0,4.0,2.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,4.0,17.0,4.0,1,2021
41704088803702102,52,52.CABBAGE,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,1.0,3.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,4.0,1,2021
41704088803702102,56,56.KALE,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,4.0,1,2021
41704088803702102,74,74.ENSET,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,2.0,2.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5.0,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,4.0,1,2021
41704088803702120,2,2.MAIZE,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,1.0,2.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,4.0,1,2021
41704088803702120,52,52.CABBAGE,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,5.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,4.0,1,2021
41704088803702120,60,60.POTATOES,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,1.0,2.0,7.0,5.0,2.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,4.0,1,2021
41704088803702120,74,74.ENSET,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,2.0,3.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,4.0,1,2021
41704088803702138,53,53.CARROT,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,1.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,4.0,1,2021
41704088803702138,56,56.KALE,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,2.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,4.0,17.0,4.0,1,2021
41704088803702138,60,60.POTATOES,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,1.0,1.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,5.0,50.0,2.0,0.0,,,0.0,,,,50.0,4.0,4.0,17.0,4.0,1,2021
